"atc","year","sex","age","nusers","ddd","users_pr_1000","ddd_pr_1000","country","drug_group"
"N06AA17",2008,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA17",2008,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA17",2008,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA17",2008,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA17",2008,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA17",2008,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA21",2008,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA21",2008,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA21",2008,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA21",2008,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA21",2008,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA21",2008,"M","15-19",2,0,0.0116552151739597,0,"DK","TCA"
"N06AB",2008,"F","5-9",31,5000,0.191058456897736,30.815881729126,"DK","SSRI"
"N06AB",2008,"M","5-9",89,20000,0.522960305213928,117.519172668457,"DK","SSRI"
"N06AB",2008,"F","10-14",617,206000,3.60052275657654,1202.11950683594,"DK","SSRI"
"N06AB",2008,"M","10-14",549,176000,3.04141640663147,975.026062011719,"DK","SSRI"
"N06AB",2008,"F","15-19",5462,1520000,33.5780067443848,9344.30078125,"DK","SSRI"
"N06AB",2008,"M","15-19",2163,636000,12.6051158905029,3706.3583984375,"DK","SSRI"
"N06AB03",2008,"F","5-9",1,0,0.00616317614912987,0,"DK","SSRI"
"N06AB03",2008,"M","5-9",5,0,0.0293797925114632,0,"DK","SSRI"
"N06AB03",2008,"F","10-14",81,21000,0.472678035497665,122.546157836914,"DK","SSRI"
"N06AB03",2008,"M","10-14",51,10000,0.282535940408707,55.3992080688477,"DK","SSRI"
"N06AB03",2008,"F","15-19",536,143000,3.29509544372559,879.101989746094,"DK","SSRI"
"N06AB03",2008,"M","15-19",150,41000,0.874141156673431,238.931915283203,"DK","SSRI"
"N06AB04",2008,"F","5-9",13,2000,0.0801212936639786,12.3263521194458,"DK","SSRI"
"N06AB04",2008,"M","5-9",32,5000,0.188030675053596,29.3797931671143,"DK","SSRI"
"N06AB04",2008,"F","10-14",162,43000,0.945356070995331,250.927856445312,"DK","SSRI"
"N06AB04",2008,"M","10-14",180,53000,0.997185707092285,293.615783691406,"DK","SSRI"
"N06AB04",2008,"F","15-19",2548,574000,15.6639986038208,3528.70288085938,"DK","SSRI"
"N06AB04",2008,"M","15-19",946,232000,5.51291704177856,1352.00500488281,"DK","SSRI"
"N06AB05",2008,"F","5-9",0,0,0,0,"DK","SSRI"
"N06AB05",2008,"M","5-9",2,0,0.0117519171908498,0,"DK","SSRI"
"N06AB05",2008,"F","10-14",10,3000,0.0583553127944469,17.5065937042236,"DK","SSRI"
"N06AB05",2008,"M","10-14",7,1000,0.0387794449925423,5.53992080688477,"DK","SSRI"
"N06AB05",2008,"F","15-19",158,29000,0.971315443515778,178.279418945312,"DK","SSRI"
"N06AB05",2008,"M","15-19",79,22000,0.460381001234055,128.207366943359,"DK","SSRI"
"N06AB06",2008,"F","5-9",16,3000,0.0986108183860779,18.4895286560059,"DK","SSRI"
"N06AB06",2008,"M","5-9",49,13000,0.287921965122223,76.3874588012695,"DK","SSRI"
"N06AB06",2008,"F","10-14",317,119000,1.84986340999603,694.42822265625,"DK","SSRI"
"N06AB06",2008,"M","10-14",292,101000,1.61765682697296,559.531982421875,"DK","SSRI"
"N06AB06",2008,"F","15-19",1361,473000,8.36683750152588,2907.798828125,"DK","SSRI"
"N06AB06",2008,"M","15-19",578,220000,3.36835718154907,1282.07373046875,"DK","SSRI"
"N06AB08",2008,"F","5-9",0,0,0,0,"DK","SSRI"
"N06AB08",2008,"M","5-9",0,0,0,0,"DK","SSRI"
"N06AB08",2008,"F","10-14",0,0,0,0,"DK","SSRI"
"N06AB08",2008,"M","10-14",0,0,0,0,"DK","SSRI"
"N06AB08",2008,"F","15-19",2,0,0.0122951325029135,0,"DK","SSRI"
"N06AB08",2008,"M","15-19",5,2000,0.0291380379348993,11.6552152633667,"DK","SSRI"
"N06AB10",2008,"F","5-9",2,0,0.0123263522982597,0,"DK","SSRI"
"N06AB10",2008,"M","5-9",2,0,0.0117519171908498,0,"DK","SSRI"
"N06AB10",2008,"F","10-14",82,18000,0.478513568639755,105.039566040039,"DK","SSRI"
"N06AB10",2008,"M","10-14",42,10000,0.232676669955254,55.3992080688477,"DK","SSRI"
"N06AB10",2008,"F","15-19",1253,296000,7.70290040969849,1819.67956542969,"DK","SSRI"
"N06AB10",2008,"M","15-19",504,120000,2.93711423873901,699.312927246094,"DK","SSRI"
"N06AF",2008,"F","5-9",0,0,0,0,"DK","N06AF"
"N06AF",2008,"M","5-9",0,0,0,0,"DK","N06AF"
"N06AF",2008,"F","10-14",0,0,0,0,"DK","N06AF"
"N06AF",2008,"M","10-14",0,0,0,0,"DK","N06AF"
"N06AF",2008,"F","15-19",0,0,0,0,"DK","N06AF"
"N06AF",2008,"M","15-19",0,0,0,0,"DK","N06AF"
"N06AF01",2008,"F","5-9",0,0,0,0,"DK","N06AF"
"N06AF01",2008,"M","5-9",0,0,0,0,"DK","N06AF"
"N06AF01",2008,"F","10-14",0,0,0,0,"DK","N06AF"
"N06AF01",2008,"M","10-14",0,0,0,0,"DK","N06AF"
"N06AF01",2008,"F","15-19",0,0,0,0,"DK","N06AF"
"N06AF01",2008,"M","15-19",0,0,0,0,"DK","N06AF"
"N06AF03",2008,"F","5-9",0,0,0,0,"DK","N06AF"
"N06AF03",2008,"M","5-9",0,0,0,0,"DK","N06AF"
"N06AF03",2008,"F","10-14",0,0,0,0,"DK","N06AF"
"N06AF03",2008,"M","10-14",0,0,0,0,"DK","N06AF"
"N06AF03",2008,"F","15-19",0,0,0,0,"DK","N06AF"
"N06AF03",2008,"M","15-19",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2008,"F","5-9",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2008,"M","5-9",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2008,"F","10-14",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2008,"M","10-14",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2008,"F","15-19",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2008,"M","15-19",0,0,0,0,"DK","N06AF"
"N06AG",2008,"F","5-9",1,0,0.00616317614912987,0,"DK","N06AG"
"N06AG",2008,"F","15-19",1,0,0.00614756625145674,0,"DK","N06AG"
"N06AG",2008,"M","15-19",2,0,0.0116552151739597,0,"DK","N06AG"
"N06AG02",2008,"F","5-9",1,0,0.00616317614912987,0,"DK","N06AG"
"N06AG02",2008,"M","5-9",0,0,0,0,"DK","N06AG"
"N06AG02",2008,"F","10-14",0,0,0,0,"DK","N06AG"
"N06AG02",2008,"M","10-14",0,0,0,0,"DK","N06AG"
"N06AG02",2008,"F","15-19",1,0,0.00614756625145674,0,"DK","N06AG"
"N06AG02",2008,"M","15-19",2,0,0.0116552151739597,0,"DK","N06AG"
"N06AX",2008,"F","5-9",2,0,0.0123263522982597,0,"DK","Other"
"N06AX",2008,"M","5-9",8,0,0.0470076687633991,0,"DK","Other"
"N06AX",2008,"F","10-14",49,8000,0.285941034555435,46.6842498779297,"DK","Other"
"N06AX",2008,"M","10-14",35,6000,0.193897217512131,33.2395248413086,"DK","Other"
"N06AX",2008,"F","15-19",1382,220000,8.49593639373779,1352.46459960938,"DK","Other"
"N06AX",2008,"M","15-19",631,96000,3.67722058296204,559.450317382812,"DK","Other"
"N06AX01",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX01",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX01",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX01",2008,"M","10-14",0,0,0,0,"DK","Other"
"N06AX01",2008,"F","15-19",0,0,0,0,"DK","Other"
"N06AX01",2008,"M","15-19",0,0,0,0,"DK","Other"
"N06AX02",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX02",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX02",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX02",2008,"M","10-14",0,0,0,0,"DK","Other"
"N06AX02",2008,"F","15-19",0,0,0,0,"DK","Other"
"N06AX02",2008,"M","15-19",0,0,0,0,"DK","Other"
"N06AX03",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX03",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX03",2008,"F","10-14",8,0,0.0466842502355576,0,"DK","Other"
"N06AX03",2008,"M","10-14",6,0,0.0332395248115063,0,"DK","Other"
"N06AX03",2008,"F","15-19",200,5000,1.22951328754425,30.7378311157227,"DK","Other"
"N06AX03",2008,"M","15-19",74,2000,0.431242972612381,11.6552152633667,"DK","Other"
"N06AX05",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX05",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX05",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX05",2008,"M","10-14",0,0,0,0,"DK","Other"
"N06AX05",2008,"F","15-19",0,0,0,0,"DK","Other"
"N06AX05",2008,"M","15-19",0,0,0,0,"DK","Other"
"N06AX06",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX06",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX06",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX06",2008,"M","10-14",0,0,0,0,"DK","Other"
"N06AX06",2008,"F","15-19",0,0,0,0,"DK","Other"
"N06AX06",2008,"M","15-19",0,0,0,0,"DK","Other"
"N06AX09",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX09",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX09",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX09",2008,"M","10-14",0,0,0,0,"DK","Other"
"N06AX09",2008,"F","15-19",0,0,0,0,"DK","Other"
"N06AX09",2008,"M","15-19",0,0,0,0,"DK","Other"
"N06AX11",2008,"F","5-9",2,0,0.0123263522982597,0,"DK","Other"
"N06AX11",2008,"M","5-9",7,0,0.0411317087709904,0,"DK","Other"
"N06AX11",2008,"F","10-14",27,2000,0.157559350132942,11.6710624694824,"DK","Other"
"N06AX11",2008,"M","10-14",16,0,0.0886387303471565,0,"DK","Other"
"N06AX11",2008,"F","15-19",592,53000,3.63935923576355,325.821014404297,"DK","Other"
"N06AX11",2008,"M","15-19",334,31000,1.94642102718353,180.655838012695,"DK","Other"
"N06AX12",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX12",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX12",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX12",2008,"M","10-14",0,0,0,0,"DK","Other"
"N06AX12",2008,"F","15-19",10,0,0.0614756606519222,0,"DK","Other"
"N06AX12",2008,"M","15-19",21,1000,0.122379764914513,5.82760763168335,"DK","Other"
"N06AX14",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX14",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX14",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX14",2008,"M","10-14",0,0,0,0,"DK","Other"
"N06AX14",2008,"F","15-19",0,0,0,0,"DK","Other"
"N06AX14",2008,"M","15-19",0,0,0,0,"DK","Other"
"N06AX16",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX16",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX16",2008,"F","10-14",15,3000,0.0875329673290253,17.5065937042236,"DK","Other"
"N06AX16",2008,"M","10-14",11,3000,0.0609391257166862,16.6197624206543,"DK","Other"
"N06AX16",2008,"F","15-19",467,123000,2.8709135055542,756.150634765625,"DK","Other"
"N06AX16",2008,"M","15-19",174,43000,1.01400375366211,250.587127685547,"DK","Other"
"N06AX17",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX17",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX17",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX17",2008,"M","10-14",0,0,0,0,"DK","Other"
"N06AX17",2008,"F","15-19",0,0,0,0,"DK","Other"
"N06AX17",2008,"M","15-19",0,0,0,0,"DK","Other"
"N06AX18",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX18",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX18",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX18",2008,"M","10-14",1,0,0.00553992064669728,0,"DK","Other"
"N06AX18",2008,"F","15-19",8,1000,0.0491805300116539,6.14756631851196,"DK","Other"
"N06AX18",2008,"M","15-19",4,1000,0.0233104303479195,5.82760763168335,"DK","Other"
"N06AX21",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX21",2008,"M","5-9",1,0,0.00587595859542489,0,"DK","Other"
"N06AX21",2008,"F","10-14",3,1000,0.0175065938383341,5.83553123474121,"DK","Other"
"N06AX21",2008,"M","10-14",4,1000,0.0221596825867891,5.53992080688477,"DK","Other"
"N06AX21",2008,"F","15-19",238,37000,1.46312069892883,227.459945678711,"DK","Other"
"N06AX21",2008,"M","15-19",74,14000,0.431242972612381,81.5865097045898,"DK","Other"
"N06AX22",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX22",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX22",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX22",2008,"M","10-14",0,0,0,0,"DK","Other"
"N06AX22",2008,"F","15-19",0,0,0,0,"DK","Other"
"N06AX22",2008,"M","15-19",0,0,0,0,"DK","Other"
"N06AX23",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX23",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX23",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX23",2008,"M","10-14",0,0,0,0,"DK","Other"
"N06AX23",2008,"F","15-19",0,0,0,0,"DK","Other"
"N06AX23",2008,"M","15-19",0,0,0,0,"DK","Other"
"N06AX24",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX24",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX24",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX24",2008,"M","10-14",0,0,0,0,"DK","Other"
"N06AX24",2008,"F","15-19",0,0,0,0,"DK","Other"
"N06AX24",2008,"M","15-19",0,0,0,0,"DK","Other"
"N06AX25",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX25",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX25",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX25",2008,"M","10-14",0,0,0,0,"DK","Other"
"N06AX25",2008,"F","15-19",0,0,0,0,"DK","Other"
"N06AX25",2008,"M","15-19",0,0,0,0,"DK","Other"
"N06AX26",2008,"F","5-9",0,0,0,0,"DK","Other"
"N06AX26",2008,"M","5-9",0,0,0,0,"DK","Other"
"N06AX26",2008,"F","10-14",0,0,0,0,"DK","Other"
"N06AX26",2008,"M","10-14",0,0,0,0,"DK","Other"
"N06AX26",2008,"F","15-19",0,0,0,0,"DK","Other"
"N06AX26",2008,"M","15-19",0,0,0,0,"DK","Other"
"N06A",2009,"F","5-9",69,15000,0.426697671413422,92.7603607177734,"DK","AD"
"N06A",2009,"M","5-9",105,20000,0.619951844215393,118.086059570312,"DK","AD"
"N06A",2009,"F","10-14",706,236000,4.14032554626465,1384.01806640625,"DK","AD"
"N06A",2009,"M","10-14",672,217000,3.74246072769165,1208.5029296875,"DK","AD"
"N06A",2009,"F","15-19",6973,2071000,41.7399940490723,12396.892578125,"DK","AD"
"N06A",2009,"M","15-19",3072,881000,17.4675464630127,5009.41064453125,"DK","AD"
"N06AA",2009,"F","5-9",18,0,0.111312434077263,0,"DK","TCA"
"N06AA",2009,"M","5-9",28,1000,0.165320485830307,5.90430307388306,"DK","TCA"
"N06AA",2009,"F","10-14",47,1000,0.275630712509155,5.86448335647583,"DK","TCA"
"N06AA",2009,"M","10-14",56,4000,0.311871737241745,22.2765522003174,"DK","TCA"
"N06AA",2009,"F","15-19",235,20000,1.40669703483582,119.718902587891,"DK","TCA"
"N06AA",2009,"M","15-19",105,10000,0.59703528881073,56.8605041503906,"DK","TCA"
"N06AA01",2009,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA01",2009,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA01",2009,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA01",2009,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA01",2009,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA01",2009,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA02",2009,"F","5-9",8,0,0.0494721941649914,0,"DK","TCA"
"N06AA02",2009,"M","5-9",19,1000,0.112181760370731,5.90430307388306,"DK","TCA"
"N06AA02",2009,"F","10-14",14,0,0.0821027681231499,0,"DK","TCA"
"N06AA02",2009,"M","10-14",31,2000,0.172643274068832,11.1382761001587,"DK","TCA"
"N06AA02",2009,"F","15-19",35,1000,0.209508076310158,5.98594522476196,"DK","TCA"
"N06AA02",2009,"M","15-19",18,0,0.102348908782005,0,"DK","TCA"
"N06AA04",2009,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA04",2009,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA04",2009,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA04",2009,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA04",2009,"F","15-19",10,1000,0.0598594509065151,5.98594522476196,"DK","TCA"
"N06AA04",2009,"M","15-19",4,0,0.0227442011237144,0,"DK","TCA"
"N06AA05",2009,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA05",2009,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA05",2009,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA05",2009,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA05",2009,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA05",2009,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA06",2009,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA06",2009,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA06",2009,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA06",2009,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA06",2009,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA06",2009,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA07",2009,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA07",2009,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA07",2009,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA07",2009,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA07",2009,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA07",2009,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA08",2009,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA08",2009,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA08",2009,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA08",2009,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA08",2009,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA08",2009,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA09",2009,"F","5-9",9,0,0.0556562170386314,0,"DK","TCA"
"N06AA09",2009,"M","5-9",8,0,0.0472344234585762,0,"DK","TCA"
"N06AA09",2009,"F","10-14",33,1000,0.193527951836586,5.86448335647583,"DK","TCA"
"N06AA09",2009,"M","10-14",21,1000,0.116951897740364,5.56913805007935,"DK","TCA"
"N06AA09",2009,"F","15-19",147,9000,0.879933893680573,53.8735046386719,"DK","TCA"
"N06AA09",2009,"M","15-19",62,5000,0.352535128593445,28.4302520751953,"DK","TCA"
"N06AA10",2009,"F","5-9",1,0,0.00618402427062392,0,"DK","TCA"
"N06AA10",2009,"M","5-9",4,0,0.0236172117292881,0,"DK","TCA"
"N06AA10",2009,"F","10-14",7,0,0.0410513840615749,0,"DK","TCA"
"N06AA10",2009,"M","10-14",7,0,0.0389839671552181,0,"DK","TCA"
"N06AA10",2009,"F","15-19",57,10000,0.341198861598969,59.8594512939453,"DK","TCA"
"N06AA10",2009,"M","15-19",27,4000,0.153523355722427,22.7442016601562,"DK","TCA"
"N06AA11",2009,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA11",2009,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA11",2009,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA11",2009,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA11",2009,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA11",2009,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA12",2009,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA12",2009,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA12",2009,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA12",2009,"M","10-14",1,0,0.00556913809850812,0,"DK","TCA"
"N06AA12",2009,"F","15-19",1,0,0.00598594499751925,0,"DK","TCA"
"N06AA12",2009,"M","15-19",1,0,0.00568605028092861,0,"DK","TCA"
"N06AA16",2009,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA16",2009,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA16",2009,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA16",2009,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA16",2009,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA16",2009,"M","15-19",1,0,0.00568605028092861,0,"DK","TCA"
"N06AA17",2009,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA17",2009,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA17",2009,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA17",2009,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA17",2009,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA17",2009,"M","15-19",0,0,0,0,"DK","TCA"
"N06AA21",2009,"F","5-9",0,0,0,0,"DK","TCA"
"N06AA21",2009,"M","5-9",0,0,0,0,"DK","TCA"
"N06AA21",2009,"F","10-14",0,0,0,0,"DK","TCA"
"N06AA21",2009,"M","10-14",0,0,0,0,"DK","TCA"
"N06AA21",2009,"F","15-19",0,0,0,0,"DK","TCA"
"N06AA21",2009,"M","15-19",1,0,0.00568605028092861,0,"DK","TCA"
"N06AB",2009,"F","5-9",51,14000,0.315385222434998,86.5763397216797,"DK","SSRI"
"N06AB",2009,"M","5-9",73,19000,0.431014120578766,112.181755065918,"DK","SSRI"
"N06AB",2009,"F","10-14",630,226000,3.69462466239929,1325.37329101562,"DK","SSRI"
"N06AB",2009,"M","10-14",601,211000,3.34705185890198,1175.08813476562,"DK","SSRI"
"N06AB",2009,"F","15-19",5974,1782000,35.7600364685059,10666.9541015625,"DK","SSRI"
"N06AB",2009,"M","15-19",2433,734000,13.8341608047485,4173.56103515625,"DK","SSRI"
"N06AB03",2009,"F","5-9",1,0,0.00618402427062392,0,"DK","SSRI"
"N06AB03",2009,"M","5-9",11,1000,0.0649473369121552,5.90430307388306,"DK","SSRI"
"N06AB03",2009,"F","10-14",93,26000,0.545396983623505,152.476577758789,"DK","SSRI"
"N06AB03",2009,"M","10-14",66,20000,0.367563098669052,111.382759094238,"DK","SSRI"
"N06AB03",2009,"F","15-19",635,191000,3.80107498168945,1143.31555175781,"DK","SSRI"
"N06AB03",2009,"M","15-19",156,41000,0.887023866176605,233.128067016602,"DK","SSRI"
"N06AB04",2009,"F","5-9",15,5000,0.0927603617310524,30.9201202392578,"DK","SSRI"
"N06AB04",2009,"M","5-9",24,7000,0.141703277826309,41.3301200866699,"DK","SSRI"
"N06AB04",2009,"F","10-14",182,48000,1.06733596324921,281.495208740234,"DK","SSRI"
"N06AB04",2009,"M","10-14",166,53000,0.92447692155838,295.164306640625,"DK","SSRI"
"N06AB04",2009,"F","15-19",2866,655000,17.1557178497314,3920.7939453125,"DK","SSRI"
"N06AB04",2009,"M","15-19",1120,274000,6.3683762550354,1557.97778320312,"DK","SSRI"
"N06AB05",2009,"F","5-9",0,0,0,0,"DK","SSRI"
"N06AB05",2009,"M","5-9",5,2000,0.0295215155929327,11.8086061477661,"DK","SSRI"
"N06AB05",2009,"F","10-14",10,3000,0.0586448349058628,17.5934505462646,"DK","SSRI"
"N06AB05",2009,"M","10-14",5,2000,0.0278456900268793,11.1382761001587,"DK","SSRI"
"N06AB05",2009,"F","15-19",167,43000,0.999652802944183,257.395629882812,"DK","SSRI"
"N06AB05",2009,"M","15-19",74,16000,0.420767724514008,90.976806640625,"DK","SSRI"
"N06AB06",2009,"F","5-9",30,8000,0.185520723462105,49.4721946716309,"DK","SSRI"
"N06AB06",2009,"M","5-9",35,9000,0.206650599837303,53.138729095459,"DK","SSRI"
"N06AB06",2009,"F","10-14",311,134000,1.82385432720184,785.8408203125,"DK","SSRI"
"N06AB06",2009,"M","10-14",349,123000,1.94362914562225,685.003967285156,"DK","SSRI"
"N06AB06",2009,"F","15-19",1623,590000,9.71518898010254,3531.70751953125,"DK","SSRI"
"N06AB06",2009,"M","15-19",737,281000,4.19061899185181,1597.78015136719,"DK","SSRI"
"N06AB08",2009,"F","5-9",0,0,0,0,"DK","SSRI"
"N06AB08",2009,"M","5-9",0,0,0,0,"DK","SSRI"
"N06AB08",2009,"F","10-14",0,0,0,0,"DK","SSRI"
"N06AB08",2009,"M","10-14",2,0,0.0111382761970162,0,"DK","SSRI"
"N06AB08",2009,"F","15-19",2,0,0.0119718899950385,0,"DK","SSRI"
"N06AB08",2009,"M","15-19",6,2000,0.0341163016855717,11.3721008300781,"DK","SSRI"
"N06AB10",2009,"F","5-9",5,0,0.0309201218187809,0,"DK","SSRI"
"N06AB10",2009,"M","5-9",1,0,0.00590430293232203,0,"DK","SSRI"
"N06AB10",2009,"F","10-14",61,15000,0.357733488082886,87.9672546386719,"DK","SSRI"
"N06AB10",2009,"M","10-14",36,11000,0.200488969683647,61.2605171203613,"DK","SSRI"
"N06AB10",2009,"F","15-19",1117,296000,6.68630075454712,1771.83972167969,"DK","SSRI"
"N06AB10",2009,"M","15-19",469,122000,2.66675758361816,693.698120117188,"DK","SSRI"
"N06AF",2009,"F","5-9",0,0,0,0,"DK","N06AF"
"N06AF",2009,"M","5-9",0,0,0,0,"DK","N06AF"
"N06AF",2009,"F","10-14",0,0,0,0,"DK","N06AF"
"N06AF",2009,"M","10-14",0,0,0,0,"DK","N06AF"
"N06AF",2009,"F","15-19",2,0,0.0119718899950385,0,"DK","N06AF"
"N06AF",2009,"M","15-19",0,0,0,0,"DK","N06AF"
"N06AF01",2009,"F","5-9",0,0,0,0,"DK","N06AF"
"N06AF01",2009,"M","5-9",0,0,0,0,"DK","N06AF"
"N06AF01",2009,"F","10-14",0,0,0,0,"DK","N06AF"
"N06AF01",2009,"M","10-14",0,0,0,0,"DK","N06AF"
"N06AF01",2009,"F","15-19",2,0,0.0119718899950385,0,"DK","N06AF"
"N06AF01",2009,"M","15-19",0,0,0,0,"DK","N06AF"
"N06AF03",2009,"F","5-9",0,0,0,0,"DK","N06AF"
"N06AF03",2009,"M","5-9",0,0,0,0,"DK","N06AF"
"N06AF03",2009,"F","10-14",0,0,0,0,"DK","N06AF"
"N06AF03",2009,"M","10-14",0,0,0,0,"DK","N06AF"
"N06AF03",2009,"F","15-19",0,0,0,0,"DK","N06AF"
"N06AF03",2009,"M","15-19",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2009,"F","5-9",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2009,"M","5-9",0,0,0,0,"DK","N06AF"
"N06AF04N06AG",2009,"F","10-14",0,0,0,0,"DK","N06AF"
